Gap,CombinedAvgRT,CombinedAvgRT_Z
50.0,572.0992452013655,2.656160951182248
60.0,554.616264979812,1.6676735207266633
70.0,537.736873806253,0.7133130056792321
80.0,521.8488582356058,-0.18499514816204576
90.0,509.01176500822703,-0.910804200053933
100.0,512.9450097330764,-0.6884186043403298
110.0,512.532935319517,-0.7117172852891087
120.0,515.0859621669633,-0.5673691869480099
130.0,522.002639925535,-0.17630033379956803
140.0,519.1493115896452,-0.33762747363769924
150.0,514.990724207807,-0.5727539396809666
160.0,514.4922419142562,-0.6009381208237348
170.0,513.8286314409451,-0.6384586466879699
180.0,510.02921764633516,-0.8532774436823937
190.0,506.77961908721153,-1.0370096957935178
200.0,508.49136644020166,-0.9402275270154306
210.0,519.3849473790926,-0.32430462975853575
220.0,532.5201132083025,0.41835744241590045
230.0,540.2748538972987,0.8568103606469121
240.0,547.6676182963084,1.2747971450586173
250.0,547.6255938578054,1.2724210839577177
260.0,532.71066891192,0.4291314589417167
270.0,518.729874599827,-0.36134243453391407
280.0,515.6197692042942,-0.5371877453400266
290.0,512.4363500306341,-0.7171782160239033
300.0,509.1319877526916,-0.9040068079473177
310.0,513.5519581261677,-0.6541017516125355
320.0,520.7933138647841,-0.24467561051017023
330.0,523.8196142051227,-0.07356863622439097
340.0,524.4205330419495,-0.03959269451423404
350.0,523.2336408726512,-0.10669955935019186
360.0,518.523032017048,-0.37303731095480946
370.0,508.6567118973124,-0.9308788974359384
380.0,501.0643929720231,-1.3601484916671456
390.0,500.5121778448991,-1.3913707263864037
400.0,508.44953704479366,-0.9425925603827617
410.0,519.9384695973965,-0.29300849212424673
420.0,530.666325554015,0.3135443172063964
430.0,532.2189228052575,0.4013281417010958
440.0,529.8202255982309,0.2657058388346989
450.0,528.0144704402952,0.1636084702236438
460.0,524.5860924216523,-0.030231969754704942
470.0,535.6116833260901,0.5931547689058997
480.0,548.7324790766569,1.3350043570568264
490.0,562.9115090911414,2.136686494069787
500.0,578.2889503426385,3.0061267838285377
