Gap,OutAveRT,OutAveRT_Z
50.0,672.191356770085,-0.5192936119421594
60.0,664.9090829125607,-0.8258384973911551
70.0,661.4411896039371,-0.9718183077965237
80.0,660.7985238438686,-0.9988711082894155
90.0,673.6513518026535,-0.45783560874548174
100.0,707.5496617309332,0.9691024242347493
110.0,707.4477034203417,0.9648105232087325
120.0,685.6939856220089,0.049095039137832086
130.0,666.433637845498,-0.761662866754157
140.0,641.8299183662695,-1.7973482195628199
150.0,633.04890541705,-2.1669820264352966
160.0,652.2529571998082,-1.3585938815951182
170.0,674.6952500821608,-0.4138930593752284
180.0,685.7498206458574,0.051445395815507604
190.0,681.7938673168137,-0.11507913811702299
200.0,674.9877825573775,-0.40157900254904005
210.0,684.5314612737297,0.0001589650286872689
220.0,695.1020369535408,0.4451238172567583
230.0,693.06623423237,0.35942738175217076
240.0,692.0965948087196,0.31861073411365554
250.0,685.6949861964679,0.04913715798545001
260.0,665.0589832087552,-0.8195284944958063
270.0,658.6023252986895,-1.0913193524267277
280.0,674.9569306662772,-0.40287770259908623
290.0,685.8078973311505,0.05389011448288027
300.0,698.2356868643684,0.5770337634831506
310.0,717.1582416012494,1.3735723842088963
320.0,716.0141311097938,1.3254114352517392
330.0,700.9657565061673,0.6919551330974392
340.0,696.1260654269305,0.4882299537758344
350.0,683.9341424834696,-0.02498496991790081
360.0,671.1411661816658,-0.5635010339541675
370.0,674.3717391580522,-0.42751114365942666
380.0,677.5051298987066,-0.29561210711489655
390.0,668.5009003554094,-0.6746421419514181
400.0,662.9959475905339,-0.9063712897048082
410.0,661.4985044919317,-0.969405656731956
420.0,669.520287886076,-0.6317313643660019
430.0,684.1797467783156,-0.014646339168447438
440.0,701.471148258631,0.7132294300954569
450.0,725.0674669014763,1.7065085812105043
460.0,747.8545910176981,2.665724959032089
470.0,738.6874962371452,2.2798391664370774
480.0,721.8475085285206,1.5709655091014567
490.0,705.3414103763754,0.8761468211127823
500.0,686.4639928175881,0.08150823482118821
