Gap,CombinedAvgRT,CombinedAvgRT_Z
50.0,683.0096334376246,-2.2771276695375984
60.0,689.477053697475,-1.9060636129632818
70.0,697.551548677276,-1.442794683217984
80.0,706.2553025061219,-0.9434224337902707
90.0,723.2025517417727,0.028915035632525805
100.0,747.1327249953109,1.4018932565019422
110.0,748.4189845212479,1.4756915653059208
120.0,741.5352155302626,1.0807397694294871
130.0,730.0504624638978,0.4218094865135191
140.0,716.3214950362004,-0.36588114462167853
150.0,708.815179096041,-0.7965511692643136
160.0,712.0076654544007,-0.6133843282218024
170.0,720.326637323154,-0.13608869501384283
180.0,728.6433764489274,0.34107883600898437
190.0,726.095596841098,0.19490162801038452
200.0,722.2764697844776,-0.02421831800578401
210.0,723.6190505940194,0.05281138803638075
220.0,720.5324716689604,-0.12427908248388589
230.0,715.2746124786537,-0.42594535460842425
240.0,720.3973987086129,-0.13202880626652147
250.0,729.2237261182939,0.3743760231244706
260.0,730.2359669441975,0.43245268615217825
270.0,734.5677470220131,0.6809857678571998
280.0,745.514410560876,1.309043511978287
290.0,746.0134192904369,1.337673815254909
300.0,737.5792878627659,0.8537709767984262
310.0,735.8626096730632,0.7552776754030877
320.0,734.9535127234693,0.7031188256017549
330.0,726.6623021902432,0.22741598107347857
340.0,722.8989622763222,0.011496786306341123
350.0,720.325985468476,-0.13612609475460685
360.0,710.1766908588235,-0.7184353120177945
370.0,702.5417089230451,-1.1564874649835135
380.0,703.3658628374699,-1.1092021669139662
390.0,703.1642082927534,-1.1207719660584041
400.0,702.1784171082847,-1.1773310980070384
410.0,701.5924980191386,-1.2109478269820524
420.0,703.6761237438722,-1.091401147975896
430.0,705.5109283390569,-0.986130420428307
440.0,716.4763351953936,-0.35699729058368895
450.0,738.7841664395692,0.9229001062542027
460.0,759.5225850660848,2.112753468693554
470.0,753.7665660501594,1.7825055986073102
480.0,744.7266439715056,1.2638459131613151
490.0,734.0700394694179,0.6524301187678471
500.0,719.8005583891185,-0.1662721337727852
